filename,source_dir,label,label_index,split,md5,dhash
93c6b48d-cde9-4e8b-bbfb-1a9c06234419___RS_Early.B 7000.JPG,Potato___Early_blight,Early Blight,0,test,a705c36cb9c1bb95abcfcac3a45d3c64,8b31413327270e59
93eaec77-3e91-415a-a029-c054a42c18aa___RS_Early.B 8296.JPG,Potato___Early_blight,Early Blight,0,train,46010e7884b34d2e246a238c02e75766,c71935756d1b4e18
945f4d4b-5e0a-4cc0-8b7c-d82854730b9d___RS_Early.B 7836.JPG,Potato___Early_blight,Early Blight,0,train,1ea22825bcf1717938774446bc505ab0,832a72e5dbb60c78
94eb2aa6-7f9e-4a5a-b519-2106984e9a7d___RS_Early.B 8770.JPG,Potato___Early_blight,Early Blight,0,train,61f1d1a13d61bdeb0675d2beb8b8ffed,0e63615464319b43
9541d815-f209-4f13-892e-ca4e97ae5d8e___RS_Early.B 8981.JPG,Potato___Early_blight,Early Blight,0,test,1865c3e32e412a19caf69f47bbe8a697,a6a3a9a181f53999
95a4df95-bec8-4c93-bb07-48b0118f99be___RS_Early.B 7740.JPG,Potato___Early_blight,Early Blight,0,train,7fca37f3c0d6659a74d84560c20cbc0e,bd9edbadd571388e
95cd8c85-b3b1-4d90-828d-1c93ea98977a___RS_Early.B 9109.JPG,Potato___Early_blight,Early Blight,0,train,3147fd61d8f317a8a9759c8955ba29b2,14346e327031238c
95d42b98-1945-4cb3-ab27-0dbd56def41b___RS_Early.B 8866.JPG,Potato___Early_blight,Early Blight,0,train,62ece91b25d826cd3a5584bedf392903,043629351c0e0200
95fba7f6-23a4-4c3c-a2b9-335c5b4c3810___RS_Early.B 7743.JPG,Potato___Early_blight,Early Blight,0,train,6ad40821343126ecb3060e0a5c338f8d,933961ecad6b369c
96ab8c2b-9067-4af7-821c-b14a3c7e618f___RS_Early.B 8816.JPG,Potato___Early_blight,Early Blight,0,train,9fff65c90828b85561e68974e0e0bf4e,8f79c991b3e7df9b
97c1fe0d-72f6-421d-bb82-542f0766176c___RS_Early.B 7448.JPG,Potato___Early_blight,Early Blight,0,test,873910e8c7a4f6711cdfbfb88d8bd942,963369d9d1533e38
983cf28c-872f-423a-a774-41ed2939f249___RS_Early.B 7660.JPG,Potato___Early_blight,Early Blight,0,train,959bbb4e564fd93310e729561e59174d,961b6dec1d332e9d
9846eead-9fc1-4c35-8b63-1adfbdf0b118___RS_Early.B 8325.JPG,Potato___Early_blight,Early Blight,0,train,a293b0fe99ae25dd3104a6058d06d1c7,993b797b5b5b1e1d
985f3b47-d5ee-45d4-a020-f43ca80fb59e___RS_Early.B 9211.JPG,Potato___Early_blight,Early Blight,0,train,ecc00b2081eef540b88648c8bd3e70b6,e5956f4b908c6e92
98d40b59-5c50-45b6-9b8b-268c40547334___RS_Early.B 8031.JPG,Potato___Early_blight,Early Blight,0,val,627c32a1448680e089777a52095bf7be,4ed3d9c64c398bc3
98de061b-990e-4395-a50a-975c0fab5a4a___RS_Early.B 7394.JPG,Potato___Early_blight,Early Blight,0,train,7a8f8619c94f98a4999c94b57419701a,9a5e63f3653593e5
98efaa2d-7587-48e8-8c19-4f7483e395cb___RS_Early.B 6982.JPG,Potato___Early_blight,Early Blight,0,train,c3229b1197078c53d67a35f7ad7594b8,8f19715173664c7a
992a06a6-1aeb-4876-b33e-4267aa1a0c43___RS_Early.B 7618.JPG,Potato___Early_blight,Early Blight,0,train,d8ec7281e138bad487f794bba275bd10,1d46e3b3d16d2ded
993bc916-4517-45cf-a5bd-90ee95dd35fd___RS_Early.B 8452.JPG,Potato___Early_blight,Early Blight,0,train,df9779f09161b3ffec5a96f6ee9e3994,3f5d676b77379fcb
996c0f04-a33a-4620-8971-469e009abae7___RS_Early.B 8869.JPG,Potato___Early_blight,Early Blight,0,train,42d2f771b740311d362f7f9bd376cf2e,ffdfd6b393d16dab
99821810-926a-4ac4-9bc7-cbae991f7e68___RS_Early.B 7626.JPG,Potato___Early_blight,Early Blight,0,val,a640f8286fb13dcb54b8c34a5c2ffb07,479d29451db3e67d
99d75573-472e-4f57-ab82-b49b78853d03___RS_Early.B 7847.JPG,Potato___Early_blight,Early Blight,0,test,f4c2b4ebec4e17cba29c38e489ca7ef9,3437594e26340b07
99fedd87-d173-4b2f-8bb1-26465641af4d___RS_Early.B 7372.JPG,Potato___Early_blight,Early Blight,0,train,47e8ff949b3582a3906177183e578047,860bc8da1814058e
9a157bfb-073a-46b2-95c6-16792e30e03f___RS_Early.B 7409.JPG,Potato___Early_blight,Early Blight,0,train,8bfd0a1da5763164ffe08d9a24d845c5,1c4e6367652b1bc6
9b5f25b9-9f30-478a-9710-fc79dafaf62e___RS_Early.B 6739.JPG,Potato___Early_blight,Early Blight,0,train,f109af48887ef55e9eaee4c084b1f009,66c3d9889d230ecd
9badd590-45ed-4636-9590-b12342ea8a84___RS_Early.B 6944.JPG,Potato___Early_blight,Early Blight,0,train,df5ade6d565f4435735b848cb2301355,831d795d1d4b667c
9bc2ecbb-4a3c-43be-80ce-c6ac77e4b498___RS_Early.B 7145.JPG,Potato___Early_blight,Early Blight,0,train,e3d1a61fc40eba38183c6b59ba029aaa,069329330f49278e
9bef32f0-dc02-4223-a378-6a41c6bfc7a9___RS_Early.B 8444.JPG,Potato___Early_blight,Early Blight,0,val,530a5668289c7ae3a6f1959a9de2ec30,9f396841695b2726
9c77f930-5d28-4b1f-8274-30c2c2dc82fb___RS_Early.B 8347.JPG,Potato___Early_blight,Early Blight,0,val,6063f3730e578fa08bd7f7f15b19a5e2,4e6361711149398b
9ca7d203-7b7c-4f5c-911f-fc225f3c5b77___RS_Early.B 7557.JPG,Potato___Early_blight,Early Blight,0,train,f4a81c9366c2e33ddae9b18c59b1713d,9e37b3f1d9676e2d
9cb0c796-fde2-406b-87fe-3926b722f8f7___RS_Early.B 8300.JPG,Potato___Early_blight,Early Blight,0,train,395bc5780c9c01d7115745043b9dcae5,c307357d73a75d79
9cba8b9a-68a7-483a-bc77-6bacbbe7fc46___RS_Early.B 7588.JPG,Potato___Early_blight,Early Blight,0,train,3f5942ea8141a4e5cf628a514976e4f6,c32376d4ade39efd
9cd81447-0701-4969-86aa-5f20269923c5___RS_Early.B 8790.JPG,Potato___Early_blight,Early Blight,0,val,f21323ad5a091f0a5611d08c81b04d0e,cb9d3453694edef8
9ce9c6dc-b20c-47f8-91e0-31886945c4bb___RS_Early.B 8094.JPG,Potato___Early_blight,Early Blight,0,test,f2b1bec84f535918e71022d2d8358ba0,0663212826924a21
9d0c69df-f5dc-4118-a654-ab40d100b9b6___RS_Early.B 8870.JPG,Potato___Early_blight,Early Blight,0,test,708bb1960d34f232ae1b3bc6f61de5be,7fbbdf476b3399c9
9d2f37ae-aa02-4b04-b0cb-9fe125cfdbe2___RS_Early.B 7691.JPG,Potato___Early_blight,Early Blight,0,train,b24294316ae2643d576cbf844c7cf334,ce1b49cd5567b7ce
9db872fc-f367-4dfa-b1f7-23490bb4552b___RS_Early.B 8842.JPG,Potato___Early_blight,Early Blight,0,train,5605c1bb1483f7f95667ce2a123fb3eb,03096466f2513386
9e092cd4-dcd4-4f9b-a901-48ac13a6deb0___RS_Early.B 8343.JPG,Potato___Early_blight,Early Blight,0,train,14d6f0d10875b90eb5c6931ff20c3df1,8e73793620319941
9e506566-6697-4444-a2f3-a3931d34bbf3___RS_Early.B 6899.JPG,Potato___Early_blight,Early Blight,0,train,ca7b1fe97519d2c3073a0b65beda685e,63696272757316cc
9eb646d2-e908-43d1-8dd5-0d6b8dcb21eb___RS_Early.B 7569.JPG,Potato___Early_blight,Early Blight,0,train,f15272e66350b2f60eeddcbae3b8651a,2bc8c2e2465c9b4e
9ebf9d7d-0cfe-44f5-9126-89c70d38321a___RS_Early.B 8986.JPG,Potato___Early_blight,Early Blight,0,val,2b2941967a3896a478167f62f468113e,4452591c14140000
9fa151cd-43d7-42e1-9235-72f58c584a4b___RS_Early.B 8581.JPG,Potato___Early_blight,Early Blight,0,train,3e8da72f19598788410195f4c6f5c98a,23416466328e4410
a01521f0-27be-4688-9d28-07d09ef80920___RS_Early.B 7119.JPG,Potato___Early_blight,Early Blight,0,train,eac5bf5a287df53952941cf9f6f09277,cfbd6959f3c7dfff
a02f78b3-da52-400a-ab11-7184df9ea485___RS_Early.B 8403.JPG,Potato___Early_blight,Early Blight,0,val,c9d1ddef4344ebffa666b37044df4183,3ef3d3e1e1c17933
a08eec21-8500-4ac5-92a9-d9b14067f01c___RS_Early.B 8985.JPG,Potato___Early_blight,Early Blight,0,train,f60c9a2b7cef8aeebbfc6ab45bad2f72,0c140e0e5c51038c
a0d8a499-e9e4-4c88-829c-7c2270073735___RS_Early.B 8525.JPG,Potato___Early_blight,Early Blight,0,train,2254f91b1376d6031df9a1c257b9ed72,8b1d597573774e38
a10b278a-fcce-4cf4-aada-254e89050be5___RS_Early.B 7524.JPG,Potato___Early_blight,Early Blight,0,test,3e9efe42dcb274f5dbc2b810791641bb,0e7dd5b7d47d1fce
a1dd3cdf-0ff5-49f6-b66e-9b3632a07019___RS_Early.B 7833.JPG,Potato___Early_blight,Early Blight,0,train,63e0cd5449a37dd4e5041260d6d9cd85,8f33d6e49993d6f9
a29559c6-1d80-4486-a3c9-26986d6e28e0___RS_Early.B 6890.JPG,Potato___Early_blight,Early Blight,0,test,bf160abc33f8bb7f476de61d65e56e55,3fe3b1f4e5c97237
a29ed5b2-153c-4f0e-a633-f698c9ff51d2___RS_Early.B 8840.JPG,Potato___Early_blight,Early Blight,0,train,d25bc3778393b7118db138a3c9fbac83,cb3978ecf0793786
a2fe15c2-1900-4fbd-9e69-771b1693cc68___RS_Early.B 7398.JPG,Potato___Early_blight,Early Blight,0,train,4a07bad5d77e18b31b0650d5617f1b2a,9774e59dbdbedc78
a38df468-bb4a-4bb3-9ee9-a2dffae718e9___RS_Early.B 8690.JPG,Potato___Early_blight,Early Blight,0,val,e2c784d92d98114b92be9175c1cf0920,3273d14849692e1c
a3ed964c-36f1-403c-8146-b2a3b79a352d___RS_Early.B 8310.JPG,Potato___Early_blight,Early Blight,0,train,16fa0c7ebdf6dc6f2a0d0ba73b064fc6,833d6d59336e7870
a3fe02f0-6d49-4e9a-ba9a-ac26e8b65ca9___RS_Early.B 7560.JPG,Potato___Early_blight,Early Blight,0,test,a9fbc63efde51ea339a57b3228282d04,363b676133994b63
a4168403-2458-4f28-84f7-949050905878___RS_Early.B 8450.JPG,Potato___Early_blight,Early Blight,0,train,845785c725ae2e8ee53bf806cf7c0e45,c71f1f75efbb6f4f
a41c6816-0755-4e55-b589-42b665a97a02___RS_Early.B 7064.JPG,Potato___Early_blight,Early Blight,0,train,ae8d273e382053b8cd92ee613a179979,0b0a160a16242902
a4ac4e39-1342-4b1d-806a-98789876a701___RS_Early.B 8953.JPG,Potato___Early_blight,Early Blight,0,train,0c9c5dc2a2626b7e99f3aed14ead64af,6fffbfbbadbd5d9f
a4cc86e3-ac4d-4b72-89a2-6cf106831908___RS_Early.B 7346.JPG,Potato___Early_blight,Early Blight,0,train,335865075a36284bbfdda6244478c219,2c26d6d3c373b9c7
a50c5f93-a5db-4eaf-9d82-2e420d2351e7___RS_Early.B 7060.JPG,Potato___Early_blight,Early Blight,0,train,b88557e28b5948ec00155c7d102d546f,3bbe47e3814d7c89
a5b278e7-448e-40ae-80c2-d286f2681d10___RS_Early.B 7900.JPG,Potato___Early_blight,Early Blight,0,train,a1a247d4790628ecbd9835a3f429a030,7d6fd7df954703cb
a5e73fd4-6d3e-4037-b440-f4e5234e4459___RS_Early.B 7645.JPG,Potato___Early_blight,Early Blight,0,train,9b8604f00b2dbc432ca3e6f124e30f1b,1c170d464e2d874e
a60106e3-e037-495f-8b5a-080adcb9bdd9___RS_Early.B 8561.JPG,Potato___Early_blight,Early Blight,0,train,37210be23d71ffac62dfc14d23ba6663,8e2773633333866d
a601dd4d-4e81-4327-9e4e-fd19262a1306___RS_Early.B 8265.JPG,Potato___Early_blight,Early Blight,0,train,7841d490d83ed433a2b94a6e63bbd95f,cb0d152d6d737699
a6995958-6344-4d37-9b99-d3bc3d40ab67___RS_Early.B 7210.JPG,Potato___Early_blight,Early Blight,0,test,be0b0f221076205e3a3941f1c73e1e76,468c246c55471c38
a6dbc59a-ca8a-40e0-a896-3e2270d771bb___RS_Early.B 7195.JPG,Potato___Early_blight,Early Blight,0,train,f149ab979c276138a17a83dda090abd7,4599645411c3667c
a6fef9f4-0006-4faa-95ab-3aadde49b229___RS_Early.B 8783.JPG,Potato___Early_blight,Early Blight,0,train,35678ee7f46924388de5ec815a209e48,1731d1c1460c0746
a801f66c-b8bc-42e5-ad5b-99f68d219fa9___RS_Early.B 8552.JPG,Potato___Early_blight,Early Blight,0,train,801c181db6d7173a037dd81bcc7652f3,932d5d3d3963467c
a85029ca-881b-45a8-bb64-d8c77492a49d___RS_Early.B 8833.JPG,Potato___Early_blight,Early Blight,0,train,6bb106a96725ae9e66cd139f8fc78a90,149653496c3a8c04
a8933319-d98e-4e71-a2ac-e22f7e1bca08___RS_Early.B 7499.JPG,Potato___Early_blight,Early Blight,0,train,4c82b72fc9f7653ca41a38563aa0ce74,1d76b3b38343329a
a89d6e67-d60e-49b5-8b87-e137b6a5181c___RS_Early.B 7472.JPG,Potato___Early_blight,Early Blight,0,train,6ace8432ca0027f4ff2be75802efb560,dfebd9a9c67b2b37
a938ba0c-780a-41e0-b26c-3c6b87047ac6___RS_Early.B 6878.JPG,Potato___Early_blight,Early Blight,0,val,2db571b73cda06a0f381789dc5d4c2e1,7d369bebd97d1fcd
a9659799-4093-4d84-855e-2f4382729c01___RS_Early.B 8784.JPG,Potato___Early_blight,Early Blight,0,train,d3fdfd4e862ef63f21e42580e18d35d8,2466074430140501
aa0ad1ba-f08a-4376-82a1-fec51fbf6810___RS_Early.B 7478.JPG,Potato___Early_blight,Early Blight,0,val,07f047b1abd8a30065af58e2da4b6344,2613195c141e4280
aa342b8f-88f5-4d9d-9740-4b1b4147c590___RS_Early.B 7939.JPG,Potato___Early_blight,Early Blight,0,test,06d683dbf911bd76bafe428021d543a4,0e33594c66309047
aa687aac-2f1a-44d8-89aa-3f7d413b4763___RS_Early.B 8055.JPG,Potato___Early_blight,Early Blight,0,train,24c3787cf74e633c238014788f60e53a,438d343675730e78
aa7e5986-6fa1-4b25-9861-cbae56886280___RS_Early.B 8545.JPG,Potato___Early_blight,Early Blight,0,train,3d9e74065b12dcd324c835b1d2800b24,0a2b6456426a2507
aaa394b2-f7d5-41a5-97eb-acc4068ef72d___RS_Early.B 9155.JPG,Potato___Early_blight,Early Blight,0,val,7285b8eec1f1c71565375564bae4a18d,266b654428040101
ab0878eb-0310-4788-b2d7-14102cdd241e___RS_Early.B 7026.JPG,Potato___Early_blight,Early Blight,0,train,d1ae7a15ebe6661ac38763ade2e9c676,c7b339791d5d398f
ab23a940-3124-4101-b562-08ca34a8334b___RS_Early.B 7790.JPG,Potato___Early_blight,Early Blight,0,train,7f1669051a82b01a80a5facf6c069b64,c181131d71613b7c
ab808dff-e0fc-42d0-ad9a-c4cb7f69e59b___RS_Early.B 9210.JPG,Potato___Early_blight,Early Blight,0,train,541d4b3b3cb225191196ee82d09bf993,37fdbeb8cd693bcf
abb9a8c4-5d0f-443a-b7c9-780036ffe76c___RS_Early.B 7380.JPG,Potato___Early_blight,Early Blight,0,test,50f8bf3ccf86988262864bce8f0230ca,1771e8f4d0291386
abfaeb8b-fe1e-48e6-ab8f-c9a72680420d___RS_Early.B 7427.JPG,Potato___Early_blight,Early Blight,0,train,761bc5ca2d4ec9a896161e1716ba40f7,a504546270717b3c
ac40d7e9-e650-40f1-b894-22f495febefd___RS_Early.B 7276.JPG,Potato___Early_blight,Early Blight,0,train,f032f516dedb65bf30415dae21ce44f5,3ce7c3f7f17b678f
ac6c3aea-ad58-4b46-b0d2-195dba86e0f6___RS_Early.B 7926.JPG,Potato___Early_blight,Early Blight,0,train,9a38a274afb2fb1d527862d6f9ade333,8b376c59b3a63c7b
acb59a95-cbe4-4602-9b8a-9adbf12899af___RS_Early.B 6754.JPG,Potato___Early_blight,Early Blight,0,test,6a9fb4c47b52861095c2c9571d522580,310c5e56723cb510
acb84d77-5b1c-4beb-be27-99fee467bf1f___RS_Early.B 7577.JPG,Potato___Early_blight,Early Blight,0,test,284e72fccea206b6d92ffa1f1a40e6b4,42923264452b6c60
acff9d5e-4b38-4817-a239-93c115a0b3ff___RS_Early.B 8993.JPG,Potato___Early_blight,Early Blight,0,val,bf19259568f4dc3296810e14babc203a,07398c2c61630ed9
ad8c76f3-16b3-4d7f-a9e9-cbec8c398d34___RS_Early.B 6694.JPG,Potato___Early_blight,Early Blight,0,train,57d1d1e5a16a826bcb2bbeca29126150,0338d6de92696170
adc573cd-bbf3-4742-9bd5-1e3e6f27319a___RS_Early.B 8685.JPG,Potato___Early_blight,Early Blight,0,test,d35117c22c643205f3a45991936568c1,77c1858c89d3c66d
ae25f262-234e-4ee1-96ad-3e47ddfbea9d___RS_Early.B 6670.JPG,Potato___Early_blight,Early Blight,0,train,ce3ed9a6818304d7ab2649470942b1e7,66e7ccc9f96326cd
ae38f458-d36e-43ce-95a5-45b775692d8d___RS_Early.B 8644.JPG,Potato___Early_blight,Early Blight,0,train,541da3c9dc4b326db218b410862bd59c,3e73abb9b9713396
ae5a9be8-5bd6-4542-8766-6c7bb8c61ded___RS_Early.B 8182.JPG,Potato___Early_blight,Early Blight,0,train,4fc4d00082fab091d91d99ead0645ad9,ad6673adb5f11786
aed93c24-f226-4dd4-b5fb-b1f2d1202c63___RS_Early.B 8363.JPG,Potato___Early_blight,Early Blight,0,train,cca1bb9b02d6b5c288f9ada89c27a97e,1305cc5c5c1c0d21
af0ee942-50f5-43a7-a9fe-486ba1f5f989___RS_Early.B 7700.JPG,Potato___Early_blight,Early Blight,0,test,a89e0fc0340f9fb0e729672e2988a336,bdd6d3616d3199c7
af3bb3a3-e022-45f3-b209-6b3b53f13a47___RS_Early.B 7333.JPG,Potato___Early_blight,Early Blight,0,train,c62a08e094faf81f821dad5173b3736d,ad6b7bf5ec6913d6
af79e762-c2f7-4e37-926b-ce27dbc52fc4___RS_Early.B 6858.JPG,Potato___Early_blight,Early Blight,0,test,4827d37c6f7b774532501f0e8340ec12,9731647171730e38
b05850b8-bfb9-487d-b0ba-8f406eba933e___RS_Early.B 6936.JPG,Potato___Early_blight,Early Blight,0,train,0da3848b63275341e5e0e793623a1a9b,7f3f96db69298dcd
b09e0cba-0564-4dde-a90d-3c0d90d6336e___RS_Early.B 7776.JPG,Potato___Early_blight,Early Blight,0,train,410aaf109bae02342ac7d8b90047a586,9e0e4e5b3983c6ed
b14e0de2-ab48-45b5-9d4d-e45e7c88b68f___RS_Early.B 8554.JPG,Potato___Early_blight,Early Blight,0,train,8668c51f8dde38dd77b368bd8e583de4,0c6613653319c9e0
b17bf28e-c272-4a24-9f45-7d3a343de49f___RS_Early.B 7620.JPG,Potato___Early_blight,Early Blight,0,train,2bbddb63a636ffe95eefa0a00c3d0936,21881b495341472c
b1b3c9c7-a4b9-4048-be45-fa9c5e507c66___RS_Early.B 7466.JPG,Potato___Early_blight,Early Blight,0,train,64cce7c6512bf16c09740f59ae6b574b,9e3adbb975499a94
b1b55149-b5bc-460e-87af-a745fb01855d___RS_Early.B 7477.JPG,Potato___Early_blight,Early Blight,0,test,7ff34c4b4de17af91c7097cb964ab1ba,831a4c4c49572438
b21bc878-7b63-481e-a6d1-7e972627210e___RS_Early.B 7656.JPG,Potato___Early_blight,Early Blight,0,train,1164df123a0f163a62b3c0aafd5bdb8c,3417432323098801
b29e0fdf-c39f-4b3a-b12f-c693374f15cf___RS_Early.B 8820.JPG,Potato___Early_blight,Early Blight,0,train,d5907ee9c8d732f08bc949398ba62a84,8e276141514b078c
b2b7758e-f201-4d9c-bc27-d53bb09b2dac___RS_Early.B 7025.JPG,Potato___Early_blight,Early Blight,0,val,019d3d1c639d8b07be089f643db2a56c,0c02494426a28421
b2e21749-afe2-4392-8d5d-23088d37873c___RS_Early.B 9028.JPG,Potato___Early_blight,Early Blight,0,val,a15c1a0ecb12d1aee69b774a93f0954b,8e397078e664e9e2
b2e6d502-8a02-4493-ae91-34bad50b6040___RS_Early.B 7537.JPG,Potato___Early_blight,Early Blight,0,train,abceff76dbd1eed25d8dd352551a15b6,2473596d35984c31
b301c9cd-7624-4261-ab4f-962936ebb92a___RS_Early.B 7632.JPG,Potato___Early_blight,Early Blight,0,test,affb87c5d2257975d5273b97a74597a1,c78b34795b63e6fd
b328c22c-c9c6-41fd-9bac-daf2f26143b1___RS_Early.B 6854.JPG,Potato___Early_blight,Early Blight,0,train,afac7c84918fba9e14c2fe80a90539ef,2725641228240401
b35e4c48-e54e-4e42-a399-b236209314f4___RS_Early.B 8231.JPG,Potato___Early_blight,Early Blight,0,train,5f8d48591141b04ddbc7e1fe4ab56f8a,882e66440d0b2664
b39bbf50-eae1-49ca-bd12-e776e3680d8b___RS_Early.B 6775.JPG,Potato___Early_blight,Early Blight,0,train,4405015228a127a560f6850af07603a2,5ca2d3753819ce25
b3d44557-f696-4fc9-b144-dec4f4ba9452___RS_Early.B 9110.JPG,Potato___Early_blight,Early Blight,0,train,bca57beeaabd23c4b56f98c81ce217d7,e3c99a393d73063c
b4021eae-d195-400a-b7b7-9888367f5f2f___RS_Early.B 7881.JPG,Potato___Early_blight,Early Blight,0,train,89f7871a92c1442b3d3d3dd39798eb96,1d369b998d4d6d8f
b472654c-a32f-4c8f-b424-da6e415febf9___RS_Early.B 8930.JPG,Potato___Early_blight,Early Blight,0,train,e660d8260a091c655771e547f7c3090b,c7b3ae96b39dafff
b475147c-92bc-419a-b2c3-7d5aabbb79ec___RS_Early.B 7379.JPG,Potato___Early_blight,Early Blight,0,train,bba883ec4cab2ae98037477e9d64a35f,0c46d35959359cc7
b5127f55-debe-459a-98e5-4629750f9c38___RS_Early.B 7496.JPG,Potato___Early_blight,Early Blight,0,val,a13f10ce9856bdfe1d88a266f6fcd6ad,584e231118844281
b512ab1a-0ea5-47d6-b998-7c9f32ed3329___RS_Early.B 7250.JPG,Potato___Early_blight,Early Blight,0,test,8b77b44650bbb50326e8f545f418550b,4a953c7c486123b2
b549ab3b-06f1-45ef-bf34-86071552d870___RS_Early.B 8576.JPG,Potato___Early_blight,Early Blight,0,val,5966c182f27ac40fefdb1c1bc9edf9e2,3f76d3e9dd75399b
b54a2105-b9a4-4665-9e34-44df46d0be5a___RS_Early.B 8507.JPG,Potato___Early_blight,Early Blight,0,train,5f3d8d051ce3cecbd6cc85be622bd64c,963379cd0d6316c9
b6220993-c51f-48fa-bee9-fb5cb89cc0c4___RS_Early.B 7467.JPG,Potato___Early_blight,Early Blight,0,train,7d0a598253e2ac43310dfd3512961402,5cc6f3d134a3d3f1
b692a411-91aa-4388-b641-a6c02286840c___RS_Early.B 7784.JPG,Potato___Early_blight,Early Blight,0,train,d5504f82615918879d50e02c401f2600,cf912246cddb567d
b6b036b0-6869-48b8-b861-a6a85d1b2b97___RS_Early.B 6850.JPG,Potato___Early_blight,Early Blight,0,train,9fe013945c6274ea52089f7f6dc8397f,67e3b3a3f3c62c8f
b6b4aa28-edc4-4e9f-bc0d-bd4b0ec085a2___RS_Early.B 7559.JPG,Potato___Early_blight,Early Blight,0,test,41d865fa9f26d5bf1308a3e9d7a32e0d,932d79614f0f3e72
b6c68639-ad01-41f9-a10c-4233423ea2b0___RS_Early.B 8573.JPG,Potato___Early_blight,Early Blight,0,train,7b8e15cf01c22e04be4e7d8e64d07f45,6c6643494d1c8404
b7157976-61c2-4366-87c5-e3de23aa7c10___RS_Early.B 7227.JPG,Potato___Early_blight,Early Blight,0,train,e54cea04aea471327d4ef09d4e2f869b,26d3cc5959683898
b76550de-8e3a-46f1-b06f-6bd4ed3dc8a5___RS_Early.B 8456.JPG,Potato___Early_blight,Early Blight,0,train,8a96ecd468496e4ca83f55a74a060951,0f47465272328d41
b7712e86-f508-4485-8a42-5dd447f3b510___RS_Early.B 7103.JPG,Potato___Early_blight,Early Blight,0,val,80ca224e93e6f4cda576efbf8f0231a0,0c47716c2c8c0620
b7883606-5157-4dc1-b965-fc10f8fe1796___RS_Early.B 7598.JPG,Potato___Early_blight,Early Blight,0,train,3f57d2a8bce0d8799752954741e983b3,a74fcd9f99d3463d
b805f812-ef18-47ed-9756-1f5a5dd05b5d___RS_Early.B 7746.JPG,Potato___Early_blight,Early Blight,0,val,2584eb44555dab3ebacaa27b844de219,0b6352d0c6640d8f
b817817e-a6b1-4123-88e7-db98b453ce17___RS_Early.B 6880.JPG,Potato___Early_blight,Early Blight,0,test,89fdb895ac735ce3ab08ad7471429fb3,01121a0e1e796b6a
b83aea19-9485-412f-808d-c0a590d75388___RS_Early.B 6951.JPG,Potato___Early_blight,Early Blight,0,train,99a52f05cb1b068498cb48d526721297,9927315533467c70
b8578828-0e34-4511-9739-9ef0170774b2___RS_Early.B 7416.JPG,Potato___Early_blight,Early Blight,0,test,f1bafba375e4ae71a660a6c0102c95b6,831d73e3839bb438
b8803558-9e0f-404e-80b3-c78d0bc7f6d0___RS_Early.B 7548.JPG,Potato___Early_blight,Early Blight,0,train,136b6ad4e4241429b7cfa0ef534df417,2775b58499c35e77
b8e08567-5193-41a4-b637-140b503830d9___RS_Early.B 9133.JPG,Potato___Early_blight,Early Blight,0,train,c9c09c2c0b8f61fb18a241991447f4d9,8b5858716d270e38
b954c296-ae18-4efb-8a8c-450486faa919___RS_Early.B 6998.JPG,Potato___Early_blight,Early Blight,0,test,87e54f789f0026e07b8cdf7e82fddf34,3edbc5a7a5633fc5
b95c05a8-2d70-4af5-a384-5b5b4450b7c6___RS_Early.B 7724.JPG,Potato___Early_blight,Early Blight,0,train,49a295e6444ea65f18e943fc96c2ca73,9c07c1444251279e
b99ba68b-4608-4335-a292-b4249d83762d___RS_Early.B 9096.JPG,Potato___Early_blight,Early Blight,0,val,f017bd5fb90949e21f03a4108fa5956c,5bcdc6c36535cde5
ba5dfd98-89d6-49d5-b398-beb05cb9d8ad___RS_Early.B 7824.JPG,Potato___Early_blight,Early Blight,0,train,e645c40d068d2c9e2f08feaf09e63b6d,2f73c49c99838ef9
ba96aab6-adb5-4021-b6ad-3305f50aec12___RS_Early.B 7317.JPG,Potato___Early_blight,Early Blight,0,train,cacf9fbb79e7932e514669d305fff12d,9f3569d1dbdedd79
bac19c19-ab8b-466a-a317-56c1f35fb082___RS_Early.B 7141.JPG,Potato___Early_blight,Early Blight,0,val,10fcbe1e9c88c4fbbb37992af158e8e2,cf9db9303d39268c
bb07a1b7-b9ad-4016-a013-9ff0e4636d4a___RS_Early.B 7156.JPG,Potato___Early_blight,Early Blight,0,train,f8c45b0b6ec085f5dfe8b085880d3aa0,f5cddd95b336ac1b
bb38077f-ee91-4c0b-af46-f90b21b9e9db___RS_Early.B 7121.JPG,Potato___Early_blight,Early Blight,0,train,32f9273913b74cd5ab75637bcecd5e94,c5dc393931263c38
bb3d6df0-683e-4f04-afaf-277a36edad6c___RS_Early.B 9070.JPG,Potato___Early_blight,Early Blight,0,train,c56b3308ef23c3d4be911aeb0d629ad2,0a09242c04adc952
bb4e9c01-6166-424d-a379-9ef405fdd555___RS_Early.B 6843.JPG,Potato___Early_blight,Early Blight,0,train,03a51b219902bb492603717c99331f35,bb2764c1839fbfff
bb569e8c-4f57-481f-86d9-291ebd67336e___RS_Early.B 7543.JPG,Potato___Early_blight,Early Blight,0,test,3c13686d11ff520463510f8feb3564e2,1c673379251585f1
bc378ba0-533d-42db-a8b2-82decc73f4d5___RS_Early.B 9092.JPG,Potato___Early_blight,Early Blight,0,train,f109ac48bc35ac74ebbae534590a09c4,014cda7874780396
